POLL_PLACE_ID,JURISDICTION,COUNTY_NAME,ED_PRECINCT,POLL_NAME,POLL_ADDRESS1,CITY,STATE,ZIP,LEGISLATIVE_SUB_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,CONGRESSIONAL_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,COUNCILMANIC_DISTRICT_CODE,COMMISSIONER_DISTRICT_CODE,SCHOOL_DISTRICT_CODE,ORPHAN_DISTRICT_CODE,ELECTION_DISTRICT_CODE,MUNICIPAL_DISTRICT_CODE,BUILDING_TYPE,COLLEGE_NEARBY,COLLEGE_NAME,IS_EARLY_VOTING,Column1
185,14,Howard County,6021,LONG REACH HIGH SCHOOL - AUX GYM AND GYM,6101 OLD DOBBIN LN,COLUMBIA,MD,21045,13,13,3,5,3,2,,,,6,,SCHOOL,0,,0,
193,14,Howard County,6027,MURRAY HILL MID SCHOOL - CAFETERIA AND GYM,9989 WINTER SUN RD,LAUREL,MD,20723,13,13,3,5,3,3,,,,6,,SCHOOL,0,,0,
500000249,14,Howard County,6028,LIME KILN MIDDLE SCHOOL - CAFETERIA AND GYM,11650 SCAGGSVILLE RD,FULTON,MD,20759,13,13,3,5,3,4,,,,6,,SCHOOL,0,,0,
243,14,Howard County,6031,JEFFERS HILL ELEM SCHOOL - CAFE AND GYM,6001 TAMAR DR,COLUMBIA,MD,21045,13,13,3,5,3,2,,,,6,,SCHOOL,0,,0,
750001148,14,Howard County,,EV01 ST JOHN BAPTIST CHURCH-COMM CTR,9055 TAMAR DR,COLUMBIA,MD,21045,,,,,,,,,,,,,0,,1,
750001149,14,Howard County,,"EV02 THE BAIN CTR- RMS 1, 2 &3",5470 RUTH KEETON WAY,COLUMBIA,MD,21044,,,,,,,,,,,,,0,,1,
750001150,14,Howard County,,EV03 MEADOWBROOK ATHLETIC COMPLEX - GYM,5001 MEADOWBROOK LN,ELLICOTT CITY,MD,21043,,,,,,,,,,,,,0,,1,
750001151,14,Howard County,,EV04 GARY J. ARTHUR COMMUNITY CENTER - GYM,2400 MD-97,COOKSVILLE,MD,21723,,,,,,,,,,,,,0,,1,
750001152,14,Howard County,,EV05 NORTH LAUREL COMMUNITY CTR-GYM,9411 WHISKEY BOTTOM RD,LAUREL,MD,20723,,,,,,,,,,,,,0,,1,
15000000,15,Kent County,1001,MILLINGTON FIRE HOUSE,185 SASSAFRAS STREET,MILLINGTON,MD,21651,36,36,1,2,1,,,,,1,,FIRE STATION,0,,0,
15000001,15,Kent County,1002,GALENA FIRE DEPARTMENT,90 EAST CROSS STREET,GALENA,MD,21635,36,36,1,2,1,,,,,1,,FIRE STATION,0,,0,
15000002,15,Kent County,2001,SHREWSBURY PARISH HALL,12824 SHREWSBURY CHURCH ROAD,KENNEDYVILLE,MD,21645,36,36,1,2,1,,,,,2,,CHURCH,0,,0,
750000128,15,Kent County,3001,KENT COUNTY COMMUNITY CENTER,11041 WORTON ROAD,WORTON,MD,21678,36,36,1,2,1,,,,,3,,COMMUNITY CENTER,0,,0,
15000004,15,Kent County,3002,BETTERTON FIRE HOUSE,2 HOWELL POINT ROAD,BETTERTON,MD,21610,36,36,1,2,1,,,,,3,,FIRE STATION,0,,0,
500000199,15,Kent County,4001,CHESTERTOWN VOL. FIRE COMPANY,211 MAPLE AVENUE,CHESTERTOWN,MD,21620,36,36,1,2,1,,,,,4,,FIRE STATION,0,,0,
500000017,15,Kent County,4002,CHESTERTOWN VOL. FIRE COMPANY,211 MAPLE AVENUE,CHESTERTOWN,MD,21620,36,36,1,2,1,,,,,4,,FIRE STATION,0,,0,
15000021,15,Kent County,5001,ROCK HALL FIRE HOUSE,21500 ROCK HALL AVENUE,ROCK HALL,MD,21661,36,36,1,2,1,,,,,5,,FIRE STATION,0,,0,
15000008,15,Kent County,6001,ELKS LODGE,8631 BELL ROSE LANE,CHESTERTOWN,MD,21620,36,36,1,2,1,,,,,6,,OTHER,0,,0,
750000149,15,Kent County,7001,KENT COUNTY PUBLIC LIBRARY,408 HIGH STREET,CHESTERTOWN,MD,21620,36,36,1,2,1,,,,,7,,LIBRARY,0,,0,
500000272,15,Kent County,,EV01 KENT COUNTY PUBLIC LIBRARY,408 HIGH STREET,CHESTERTOWN,MD,21620,,,,,,,,,,,,LIBRARY,0,,1,
16000000,16,Montgomery County,1001,LAYTONSVILLE ELEMENTARY SCHOOL,21401 LAYTONSVILLE ROAD,GAITHERSBURG,MD,20882,14,14,8,6,7,7,,001,,1,,SCHOOL,0,,0,
16000001,16,Montgomery County,1002,GOSHEN ELEMENTARY SCHOOL,8701 WARFIELD ROAD,GAITHERSBURG,MD,20882,14,14,8,6,7,7,,001,,1,,SCHOOL,0,,0,
16000002,16,Montgomery County,1003,GAITHERSBURG CHURCH OF THE NAZARENE,8921 WARFIELD ROAD,GAITHERSBURG,MD,20882,39,39,8,6,7,7,,001,,1,,CHURCH,0,,0,
16000003,16,Montgomery County,1004,JUDITH A. RESNIK ELEMENTARY SCHOOL,7301 HADLEY FARMS DRIVE,GAITHERSBURG,MD,20879,39,39,8,6,7,7,,001,,1,,SCHOOL,0,,0,
16000004,16,Montgomery County,1005,AGRICULTURAL HISTORY FARM PARK,18400 MUNCASTER ROAD,DERWOOD,MD,20855,19,19,8,6,7,7,,001,,1,,OTHER,0,,0,
16000005,16,Montgomery County,1006,LAYTONSVILLE GOLF COURSE,7130 DORSEY ROAD,LAYTONSVILLE,MD,20882,39,39,8,6,7,7,,001,,1,,OTHER,0,,0,
500000383,16,Montgomery County,1007,DAMASCUS LIBRARY,9701 MAIN STREET,DAMASCUS,MD,20872,14,14,8,6,7,7,,001,,1,,LIBRARY,0,,0,
16000004,16,Montgomery County,1008,AGRICULTURAL HISTORY FARM PARK,18400 MUNCASTER ROAD,DERWOOD,MD,20855,14,14,8,6,7,7,,001,,1,,OTHER,0,,0,
16000006,16,Montgomery County,2001,ROCKY HILL MIDDLE SCHOOL,22401 BRICK HAVEN WAY,CLARKSBURG,MD,20871,39,39,6,6,7,2,,001,,2,,SCHOOL,0,,0,
16000007,16,Montgomery County,2002,KINGSVIEW MIDDLE SCHOOL,18909 KINGSVIEW ROAD,GERMANTOWN,MD,20874,15,15,6,6,7,2,,002,,2,,SCHOOL,0,,0,
16000008,16,Montgomery County,2003,WATERS LANDING ELEMENTARY SCHOOL,13100 WATERS LANDING DRIVE,GERMANTOWN,MD,20874,15,15,6,6,7,2,,001,,2,,SCHOOL,0,,0,
16000009,16,Montgomery County,2004,LAKE SENECA ELEMENTARY SCHOOL,13600 WANEGARDEN DRIVE,GERMANTOWN,MD,20874,15,15,6,6,7,2,,001,,2,,SCHOOL,0,,0,
16000010,16,Montgomery County,2005,"DR. MARTIN LUTHER KING, JR. MIDDLE SCHOOL",13737 WISTERIA DRIVE,GERMANTOWN,MD,20874,15,15,6,6,7,2,,001,,2,,SCHOOL,0,,0,
750000028,16,Montgomery County,2006,HALLIE WELLS MIDDLE SCHOOL,11701 LITTLE SENECA PARKWAY,CLARKSBURG,MD,20871,39,39,6,6,7,2,,001,,2,,SCHOOL,0,,0,
16000012,16,Montgomery County,2007,JOHN T. BAKER MIDDLE SCHOOL,25400 OAK DRIVE,DAMASCUS,MD,20872,09A,9,6,6,7,2,,001,,2,,SCHOOL,0,,0,
500000183,16,Montgomery County,2008,CLARKSBURG HIGH SCHOOL,22500 WIMS ROAD,CLARKSBURG,MD,20871,15,15,6,6,7,2,,001,,2,,SCHOOL,0,,0,
500000754,16,Montgomery County,2010,LITTLE BENNETT ELEMENTARY SCHOOL,23930 BURDETTE FOREST ROAD,CLARKSBURG,MD,20871,09A,9,6,6,7,2,,001,,2,,SCHOOL,0,,0,
500000385,16,Montgomery County,2011,WILSON WIMS ELEMENTARY SCHOOL,12520 BLUE SKY DRIVE,CLARKSBURG,MD,20871,15,15,6,6,7,2,,001,,2,,SCHOOL,0,,0,
750001080,16,Montgomery County,2012,SNOWDEN FARM ELEMENTARY SCHOOL,22500 SWEETSPIRE DRIVE,CLARKSBURG,MD,20871,14,14,6,6,7,2,,001,,2,,SCHOOL,0,,0,
16000013,16,Montgomery County,3001,POOLESVILLE ELEMENTARY SCHOOL,19565 FISHER AVENUE,POOLESVILLE,MD,20837,15,15,6,6,7,2,,001,,3,,SCHOOL,0,,0,
16000014,16,Montgomery County,3002,JOHN POOLE MIDDLE SCHOOL,17014 TOM FOX AVENUE,POOLESVILLE,MD,20837,15,15,6,6,7,2,,001,,3,,SCHOOL,0,,0,
16000015,16,Montgomery County,4001,ROCKVILLE HIGH SCHOOL,2100 BALTIMORE ROAD,ROCKVILLE,MD,20851,17,17,8,6,7,3,,005,,4,,SCHOOL,0,,0,
16000016,16,Montgomery County,4002,JULIUS WEST MIDDLE SCHOOL,651 GREAT FALLS ROAD,ROCKVILLE,MD,20850,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000017,16,Montgomery County,4003,CARVER EDUCATIONAL SERVICES CENTER,850 HUNGERFORD DRIVE,ROCKVILLE,MD,20850,17,17,8,6,7,3,,002,,4,,OTHER,0,,0,
16000018,16,Montgomery County,4004,PARKSIDE CLUBHOUSE NORTH,10522 MONTROSE AVENUE,BETHESDA,MD,20814,18,18,8,6,7,4,,003,,4,,OTHER,0,,0,
16000019,16,Montgomery County,4005,RICHARD MONTGOMERY HIGH SCHOOL,250 RICHARD MONTGOMERY DRIVE,ROCKVILLE,MD,20852,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000020,16,Montgomery County,4006,LONE OAK SCHOOL CENTER,1010 GRANDIN AVENUE,ROCKVILLE,MD,20851,17,17,8,6,7,3,,002,,4,,OTHER,0,,0,
16000021,16,Montgomery County,4007,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000022,16,Montgomery County,4008,GARRETT PARK ELEMENTARY SCHOOL,4810 OXFORD STREET,KENSINGTON,MD,20895,18,18,8,6,7,4,,003,,4,,SCHOOL,0,,0,
750001264,16,Montgomery County,4009,MEADOW HALL ELEMENTARY SCHOOL,951 TWINBROOK PARKWAY,ROCKVILLE,MD,20851,17,17,8,6,7,3,,005,,4,,SCHOOL,0,,0,
16000024,16,Montgomery County,4010,TILDEN MIDDLE SCHOOL,6300 TILDEN LANE,ROCKVILLE,MD,20852,16,16,8,6,7,4,,003,,4,,SCHOOL,0,,0,
16000025,16,Montgomery County,4011,RITCHIE PARK ELEMENTARY SCHOOL,1514 DUNSTER ROAD,ROCKVILLE,MD,20854,16,17,8,6,7,1,,002,,4,,SCHOOL,0,,0,
16000026,16,Montgomery County,4012,WINSTON CHURCHILL HIGH SCHOOL,11300 GAINSBOROUGH ROAD,POTOMAC,MD,20854,15,15,8,6,7,1,,003,,4,,SCHOOL,0,,0,
16000027,16,Montgomery County,4013,FARMLAND ELEMENTARY SCHOOL,7000 OLD GATE ROAD,ROCKVILLE,MD,20852,16,16,8,6,7,4,,003,,4,,SCHOOL,0,,0,
16000028,16,Montgomery County,4014,COLLEGE GARDENS ELEMENTARY SCHOOL,1700 YALE PLACE,ROCKVILLE,MD,20850,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000029,16,Montgomery County,4015,ROCKING HORSE ROAD CENTER,4910 MACON ROAD,ROCKVILLE,MD,20852,18,18,8,6,7,6,,003,,4,,OTHER,0,,0,
16000030,16,Montgomery County,4016,THOMAS S. WOOTTON HIGH SCHOOL,2100 WOOTTON PARKWAY,ROCKVILLE,MD,20850,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
500000071,16,Montgomery County,4017,LUXMANOR ELEMENTARY SCHOOL,6201 TILDEN LANE,ROCKVILLE,MD,20852,16,16,8,6,7,4,,003,,4,,SCHOOL,0,,0,
16000024,16,Montgomery County,4018,TILDEN MIDDLE SCHOOL,6300 TILDEN LANE,ROCKVILLE,MD,20852,16,16,8,6,7,4,,003,,4,,SCHOOL,0,,0,
16000033,16,Montgomery County,4019,CANDLEWOOD ELEMENTARY SCHOOL,7210 OSPREY DRIVE,ROCKVILLE,MD,20855,19,19,8,6,7,7,,002,,4,,SCHOOL,0,,0,
16000034,16,Montgomery County,4020,ROBERT FROST MIDDLE SCHOOL,9201 SCOTT DRIVE,ROCKVILLE,MD,20850,15,15,8,6,7,1,,002,,4,,SCHOOL,0,,0,
750001138,16,Montgomery County,4021,FALLSMEAD ELEMENTARY SCHOOL,1800 GREENPLACE TERRACE,ROCKVILLE,MD,20850,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000037,16,Montgomery County,4023,COLD SPRING ELEMENTARY SCHOOL,9201 FALLS CHAPEL WAY,POTOMAC,MD,20854,15,15,8,6,7,1,,002,,4,,SCHOOL,0,,0,
500000055,16,Montgomery County,4024,LAKEWOOD ELEMENTARY SCHOOL,2534 LINDLEY TERRACE,ROCKVILLE,MD,20850,15,15,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000025,16,Montgomery County,4025,RITCHIE PARK ELEMENTARY SCHOOL,1514 DUNSTER ROAD,ROCKVILLE,MD,20854,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000029,16,Montgomery County,4026,ROCKING HORSE ROAD CENTER,4910 MACON ROAD,ROCKVILLE,MD,20852,18,18,8,6,7,6,,004,,4,,OTHER,0,,0,
16000021,16,Montgomery County,4027,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,18,18,8,6,7,6,,002,,4,,SCHOOL,0,,0,
16000040,16,Montgomery County,4028,BENDER JEWISH COMMUNITY CENTER,6125 MONTROSE ROAD,ROCKVILLE,MD,20852,16,16,8,6,7,4,,003,,4,,COMMUNITY CENTER,0,,0,
16000042,16,Montgomery County,4030,ST. ELIZABETH CATHOLIC SCHOOL,917 MONTROSE ROAD,ROCKVILLE,MD,20852,17,17,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000043,16,Montgomery County,4031,WALTER JOHNSON HIGH SCHOOL,6400 ROCK SPRING DRIVE,BETHESDA,MD,20814,16,16,8,6,7,4,,003,,4,,SCHOOL,0,,0,
16000044,16,Montgomery County,4032,BEVERLY FARMS ELEMENTARY SCHOOL,8501 POSTOAK ROAD,POTOMAC,MD,20854,15,15,8,6,7,1,,003,,4,,SCHOOL,0,,0,
16000022,16,Montgomery County,4033,GARRETT PARK ELEMENTARY SCHOOL,4810 OXFORD STREET,KENSINGTON,MD,20895,17,17,8,6,7,3,,003,,4,,SCHOOL,0,,0,
16000033,16,Montgomery County,4034,CANDLEWOOD ELEMENTARY SCHOOL,7210 OSPREY DRIVE,ROCKVILLE,MD,20855,19,19,8,6,7,7,,005,,4,,SCHOOL,0,,0,
16000021,16,Montgomery County,4038,TWINBROOK ELEMENTARY SCHOOL,5911 RIDGWAY AVENUE,ROCKVILLE,MD,20851,18,18,8,6,7,3,,002,,4,,SCHOOL,0,,0,
16000034,16,Montgomery County,4042,ROBERT FROST MIDDLE SCHOOL,9201 SCOTT DRIVE,ROCKVILLE,MD,20850,17,17,8,6,7,1,,002,,4,,SCHOOL,0,,0,
16000046,16,Montgomery County,5001,DR. CHARLES DREW ELEMENTARY SCHOOL,1200 SWINGINGDALE DRIVE,SILVER SPRING,MD,20905,14,14,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000047,16,Montgomery County,5002,GREENCASTLE ELEMENTARY SCHOOL,13611 ROBEY ROAD,SILVER SPRING,MD,20904,14,14,4,6,7,5,,005,,5,,SCHOOL,0,,0,
16000048,16,Montgomery County,5003,FRANCIS SCOTT KEY MIDDLE SCHOOL,910 SCHINDLER DRIVE,SILVER SPRING,MD,20903,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000049,16,Montgomery County,5004,RIDERWOOD VILLAGE,3110 GRACEFIELD ROAD,SILVER SPRING,MD,20904,14,14,8,6,7,5,,005,,5,,OTHER,0,,0,
16000050,16,Montgomery County,5005,BURNT MILLS ELEMENTARY SCHOOL,415 PRELUDE DRIVE,SILVER SPRING,MD,20901,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000051,16,Montgomery County,5006,WHITE OAK MIDDLE SCHOOL,12201 NEW HAMPSHIRE AVENUE,SILVER SPRING,MD,20904,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000053,16,Montgomery County,5008,WILLIAM TYLER PAGE ELEMENTARY SCHOOL,13400 TAMARACK ROAD,SILVER SPRING,MD,20904,14,14,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000054,16,Montgomery County,5009,WESTOVER ELEMENTARY SCHOOL,401 HAWKESBURY LANE,SILVER SPRING,MD,20904,14,14,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000055,16,Montgomery County,5010,CRESTHAVEN ELEMENTARY SCHOOL,1234 CRESTHAVEN DRIVE,SILVER SPRING,MD,20903,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000056,16,Montgomery County,5011,CANNON ROAD ELEMENTARY SCHOOL,901 CANNON ROAD,SILVER SPRING,MD,20904,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000057,16,Montgomery County,5012,GALWAY ELEMENTARY SCHOOL,12612 GALWAY DRIVE,SILVER SPRING,MD,20904,14,14,4,6,7,5,,005,,5,,SCHOOL,0,,0,
16000058,16,Montgomery County,5013,WHITE OAK COMMUNITY RECREATION CENTER,1700 APRIL LANE,SILVER SPRING,MD,20904,20,20,8,6,7,5,,005,,5,,COMMUNITY CENTER,0,,0,
750001254,16,Montgomery County,5014,SAINT CAMILLUS PARISH LIFE AND EDUCATION CENTER,1500 ST. CAMILLUS DRIVE,SILVER SPRING,MD,20903,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
750000454,16,Montgomery County,5015,CLOVERLY ELEMENTARY SCHOOL,800 BRIGGS CHANEY RD,SILVER SPRING,MD,20905,14,14,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000061,16,Montgomery County,5016,STONEGATE ELEMENTARY SCHOOL,14811 NOTLEY ROAD,SILVER SPRING,MD,20905,14,14,8,6,7,5,,005,,5,,SCHOOL,0,,0,
16000062,16,Montgomery County,5017,FAIRLAND SCHOOL CENTER,13313 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904,14,14,8,6,7,5,,005,,5,,OTHER,0,,0,
16000063,16,Montgomery County,5018,BURTONSVILLE ELEMENTARY SCHOOL,15516 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,14,14,4,6,7,5,,005,,5,,SCHOOL,0,,0,
16000064,16,Montgomery County,5019,BENJAMIN BANNEKER MIDDLE SCHOOL,14800 PERRYWOOD DRIVE,BURTONSVILLE,MD,20866,14,14,4,6,7,5,,005,,5,,SCHOOL,0,,0,
16000066,16,Montgomery County,5021,EAST COUNTY COMMUNITY RECREATION CENTER,3310 GATESHEAD MANOR WAY,SILVER SPRING,MD,20904,14,14,4,6,7,5,,005,,5,,COMMUNITY CENTER,0,,0,
500000384,16,Montgomery County,5022,SPRINGBROOK HIGH SCHOOL,201 VALLEY BROOK DRIVE,SILVER SPRING,MD,20901,20,20,8,6,7,5,,005,,5,,SCHOOL,0,,0,
500000290,16,Montgomery County,5023,MARILYN J. PRAISNER COMMUNITY RECREATION CENTER,14906 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,14,14,4,6,7,5,,005,,5,,COMMUNITY CENTER,0,,0,
16000067,16,Montgomery County,6001,JONES LANE ELEMENTARY SCHOOL,15110 JONES LANE,GAITHERSBURG,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
16000068,16,Montgomery County,6002,SS PETER & PAUL ORTHODOX CHURCH,10620 RIVER ROAD,POTOMAC,MD,20854,15,15,8,6,7,1,,002,,6,,CHURCH,0,,0,
500000764,16,Montgomery County,6003,RIDGEVIEW MIDDLE SCHOOL,16600 RAVEN ROCK DRIVE,GAITHERSBURG,MD,20878,39,39,6,6,7,3,,002,,6,,SCHOOL,0,,0,
16000070,16,Montgomery County,6004,DUFIEF ELEMENTARY SCHOOL,15001 DUFIEF ROAD,GAITHERSBURG ,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
16000071,16,Montgomery County,6005,QUINCE ORCHARD HIGH SCHOOL,15800 QUINCE ORCHARD ROAD,GAITHERSBURG,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
16000072,16,Montgomery County,6006,TRAVILAH ELEMENTARY SCHOOL,13801 DUFIEF MILL ROAD,NORTH POTOMAC,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
16000073,16,Montgomery County,6007,SPARK M. MATSUNAGA ELEMENTARY SCHOOL,13902 BROMFIELD ROAD,GERMANTOWN,MD,20874,39,39,6,6,7,2,,002,,6,,SCHOOL,0,,0,
16000074,16,Montgomery County,6008,NANCY H. DACEK N. POTOMAC COMM REC CTR,13850 TRAVILAH ROAD,ROCKVILLE,MD,20850,15,15,8,6,7,2,,002,,6,,COMMUNITY CENTER,0,,0,
500000058,16,Montgomery County,6009,DARNESTOWN ELEMENTARY SCHOOL,15030 TURKEY FOOT ROAD,GAITHERSBURG,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
16000076,16,Montgomery County,6010,GREAT SENECA CREEK ELEMENTARY SCHOOL,13010 DAIRYMAID DRIVE,GERMANTOWN,MD,20874,39,39,6,6,7,2,,002,,6,,SCHOOL,0,,0,
500000059,16,Montgomery County,6011,NORTHWEST HIGH SCHOOL,13501 RICHTER FARM ROAD,GERMANTOWN,MD,20874,15,15,6,6,7,2,,001,,6,,SCHOOL,0,,0,
500000180,16,Montgomery County,6013,QUINCE ORCHARD LIBRARY,15831 QUINCE ORCHARD ROAD,GAITHERSBURG,MD,20878,15,15,8,6,7,2,,002,,6,,LIBRARY,0,,0,
750000455,16,Montgomery County,6014,STONE MILL ELEMENTARY SCHOOL,14323 STONEBRIDGE VIEW DRIVE,NORTH POTOMAC,MD,20878,15,15,8,6,7,2,,002,,6,,SCHOOL,0,,0,
500000059,16,Montgomery County,6015,NORTHWEST HIGH SCHOOL,13501 RICHTER FARM ROAD,GERMANTOWN,MD,20874,15,15,6,6,7,2,,002,,6,,SCHOOL,0,,0,
500000764,16,Montgomery County,6017,RIDGEVIEW MIDDLE SCHOOL,16600 RAVEN ROCK DRIVE,GAITHERSBURG,MD,20878,39,39,8,6,7,3,,002,,6,,SCHOOL,0,,0,
16000077,16,Montgomery County,7001,BETHESDA CHEVY CHASE HIGH SCHOOL,4301 EAST-WEST HIGHWAY,BETHESDA,MD,20814,18,18,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000078,16,Montgomery County,7002,CHEVY CHASE VILLAGE HALL,5906 CONNECTICUT AVENUE,CHEVY CHASE,MD,20815,18,18,8,6,7,1,,003,,7,,OTHER,0,,0,
16000079,16,Montgomery County,7003,CLARA BARTON COMMUNITY CENTER,7425 MACARTHUR BOULEVARD,CABIN JOHN,MD,20818,16,16,8,6,7,1,,003,,7,,COMMUNITY CENTER,0,,0,
16000080,16,Montgomery County,7004,BETHESDA ELEMENTARY SCHOOL,7600 ARLINGTON ROAD,BETHESDA,MD,20814,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000081,16,Montgomery County,7005,MEADOWBROOK LOCAL PARK,7901 MEADOWBROOK LANE,CHEVY CHASE,MD,20815,18,18,8,6,7,1,,003,,7,,OTHER,0,,0,
16000082,16,Montgomery County,7006,CHEVY CHASE ELEMENTARY SCHOOL,4015 ROSEMARY STREET,CHEVY CHASE,MD,20815,18,18,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000083,16,Montgomery County,7007,WESTBROOK ELEMENTARY SCHOOL,5110 ALLAN TERRACE,BETHESDA,MD,20816,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000077,16,Montgomery County,7008,BETHESDA CHEVY CHASE HIGH SCHOOL,4301 EAST-WEST HIGHWAY,BETHESDA,MD,20814,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000085,16,Montgomery County,7009,LYNBROOK SCHOOL CENTER,8001 LYNBROOK DRIVE,BETHESDA,MD,20814,16,16,8,6,7,1,,003,,7,,OTHER,0,,0,
16000086,16,Montgomery County,7010,ST. JANE FRANCES DE CHANTAL CATHOLIC CHURCH,9601 OLD GEORGETOWN ROAD,BETHESDA,MD,20814,16,16,8,6,7,1,,003,,7,,CHURCH,0,,0,
16000087,16,Montgomery County,7011,SOMERSET ELEMENTARY SCHOOL,5811 WARWICK PLACE,CHEVY CHASE,MD,20815,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000088,16,Montgomery County,7012,CONNIE MORELLA LIBRARY,7400 ARLINGTON ROAD,BETHESDA,MD,20814,16,16,8,6,7,1,,003,,7,,LIBRARY,0,,0,
16000089,16,Montgomery County,7013,WESTLAND MIDDLE SCHOOL,5511 MASSACHUSETTS AVENUE,BETHESDA,MD,20816,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000090,16,Montgomery County,7015,THOMAS W. PYLE MIDDLE SCHOOL,6311 WILSON LANE,BETHESDA,MD,20817,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000091,16,Montgomery County,7016,NORTH CHEVY CHASE ELEMENTARY SCHOOL,3700 JONES BRIDGE ROAD,CHEVY CHASE,MD,20815,18,18,8,6,7,4,,003,,7,,SCHOOL,0,,0,
16000093,16,Montgomery County,7018,WASHINGTON WALDORF SCHOOL,4800 SANGAMORE ROAD,BETHESDA,MD,20816,16,16,8,6,7,1,,003,,7,,OTHER,0,,0,
750000456,16,Montgomery County,7019,NORTH BETHESDA MIDDLE SCHOOL,8935 BRADMOOR DRIVE,BETHESDA,MD,20817,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
750000457,16,Montgomery County,7020,ASHBURTON ELEMENTARY SCHOOL,6314 LONE OAK DRIVE,BETHESDA,MD,20817,16,16,8,6,7,4,,003,,7,,SCHOOL,0,,0,
16000096,16,Montgomery County,7021,CHEVY CHASE UNITED METHODIST CHURCH,7001 CONNECTICUT AVENUE,CHEVY CHASE,MD,20815,18,18,8,6,7,1,,003,,7,,CHURCH,0,,0,
16000097,16,Montgomery County,7022,BANNOCKBURN ELEMENTARY SCHOOL,6520 DALROY LANE,BETHESDA,MD,20817,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000098,16,Montgomery County,7023,WALT WHITMAN HIGH SCHOOL,7100 WHITTIER BLVD,BETHESDA,MD,20817,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000099,16,Montgomery County,7024,LITTLE FLOWER SCHOOL HALL,5601 MASSACHUSETTS AVENUE,BETHESDA,MD,20816,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
16000100,16,Montgomery County,7025,GROSVENOR SCHOOL CENTER,5701 GROSVENOR LANE,BETHESDA,MD,20814,16,16,8,6,7,4,,003,,7,,OTHER,0,,0,
16000101,16,Montgomery County,7026,FRIENDSHIP HEIGHTS VILLAGE CENTER,4433 SOUTH PARK AVENUE,CHEVY CHASE,MD,20815,16,16,8,6,7,1,,003,,7,,OTHER,0,,0,
16000102,16,Montgomery County,7027,ST. DUNSTAN'S EPISCOPAL CHURCH,5450 MASSACHUSETTS AVENUE,BETHESDA,MD,20816,16,16,8,6,7,1,,003,,7,,CHURCH,0,,0,
16000103,16,Montgomery County,7028,BRADLEY HILLS ELEMENTARY SCHOOL,8701 HARTSDALE AVENUE,BETHESDA,MD,20817,16,16,8,6,7,1,,003,,7,,SCHOOL,0,,0,
